유괴,부정
유급,부정
유령,부정
유실,부정
유인,부정
유죄,부정
유해,부정
은둔,부정
은밀,부정
음담,부정
음란,부정
음모,부정
음부,부정
음산,부정
음울,부정
음탕,부정
음흉,부정
이탈,부정
이혼,부정
인색,부정
잃다,부정
임질,부정
자결,부정
자만,부정
자살,부정
자폐,부정
잔인,부정
잔학,부정
잔혹,부정
장애,부정
장염,부정
재갈,부정
재난,부정
재앙,부정
저당,부정
저조,부정
저주,부정
저지,부정
저질,부정
저하,부정
적의,부정
전범,부정
전소,부정
절규,부정
절도,부정
절망,부정
절박,부정
정크,부정
조롱,부정
조잡,부정
졸도,부정
좀비,부정
종양,부정
좌절,부정
좌천,부정
좌초,부정
죄수,부정
죄인,부정
주눅,부정
주춤,부정
증오,부정
지각,부정
지다,부정
지독,부정
지뢰,부정
지루,부정
지배,부정
지옥,부정
진부,부정
질병,부정
질색,부정
질식,부정
질책,부정
질투,부정
집착,부정
징계,부정
짜증,부정
차별,부정
참견,부정
창기,부정
채무,부정
처벌,부정
천박,부정
천식,부정
초라,부정
초조,부정
총기,부정
추악,부정
추잡,부정
출혈,부정
춥다,부정
충돌,부정
충혈,부정
치명,부정
치사,부정
치욕,부정
치질,부정
치통,부정
침략,부정
침몰,부정
침체,부정
침해,부정
코피,부정
타격,부정
타락,부정
탄식,부정
탄핵,부정
탈구,부정
탈락,부정
탈선,부정
탈옥,부정
탐욕,부정
태만,부정
통증,부정
퇴직,부정
퇴폐,부정
퇴행,부정
퇴화,부정
투기,부정
투옥,부정
투쟁,부정
투정,부정
퉁명,부정
파괴,부정
파면,부정
파멸,부정
파산,부정
파손,부정
패배,부정
편견,부정
편모,부정
편애,부정
편파,부정
폐렴,부정
폐병,부정
폐색,부정
폐쇄,부정
폐위,부정
포기,부정
포로,부정
포악,부정
폭격,부정
폭군,부정
폭동,부정
폭력,부정
폭리,부정
폭발,부정
폭설,부정
폭탄,부정
폭행,부정
표류,부정
풀죽,부정
피곤,부정
피난,부정
피로,부정
피폐,부정
피해,부정
핑계,부정
하녀,부정
하인,부정
학대,부정
학살,부정
한파,부정
할복,부정
할퀴,부정
함정,부정
항의,부정
해고,부정
해이,부정
해충,부정
해치,부정
허세,부정
허술,부정
허식,부정
허위,부정
허탕,부정
허풍,부정
험담,부정
험악,부정
현혹,부정
혐오,부정
협잡,부정
형벌,부정
호색,부정
호통,부정
혹심,부정
혼돈,부정
혼동,부정
혼란,부정
혼잡,부정
화재,부정
환각,부정
환락,부정
환멸,부정
환자,부정
황량,부정
황사,부정
황폐,부정
횡령,부정
횡포,부정
후퇴,부정
후회,부정
훼방,부정
훼손,부정
흉터,부정
희롱,부정
없다,부정
아닝,부정
응,긍정
네,긍정
넵,긍정
예,긍정
노,부정
오,긍정
짱,긍정
맛,긍정
멋,긍정
빛,긍정
쉼,긍정
참,긍정
꼴,부정
죄,부정
흠,부정
어,긍정
yes,긍정
i think so,긍정
yes i do,긍정
right,긍정
positive,긍정
true,긍정
no,부정
not,부정
wrong,부정
negative,부정
no i don't,부정
false,부정
o,긍정
x,부정
y,긍정
n,부정
